syn,urg,cwr,ecn,ack,push,reset,fin,ns,res,srcbytes,dstbytes,wrong,duration,srcip,srcport,dstip,dstport,type,sample_rate
0,0,0,0,643,391,0,0,0,0,189,36781,0,16849.395711999998,135.13.216.191,20580,172.16.112.149,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,15904,209.67.139.37,80,6,1000
2,0,0,0,83,49,0,0,0,0,102,1402,0,114.87363300000001,172.16.113.204,16230,195.115.218.108,23,6,1000
0,0,0,0,1113,735,0,0,0,0,381,1612,0,1848.925413,172.16.113.204,16230,195.115.218.108,23,6,1000
0,0,0,0,343,226,0,0,0,0,116,211,0,19.295877999999906,172.16.113.204,16230,195.115.218.108,23,6,1000
2,0,0,0,10,6,0,0,0,0,96,47,0,1.004032,172.16.113.105,17521,172.16.112.100,25,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.00035499999999999996,194.7.248.153,21068,172.16.114.50,80,6,1000
2,0,0,0,4,1,0,0,0,0,0,32,0,0.032908,172.16.114.168,17681,172.16.112.100,25,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,18551,209.235.8.132,80,6,1000
2,0,0,0,8,2,0,0,0,0,322,4380,0,0.0685,172.16.113.105,20547,205.216.163.91,80,6,1000
2,0,0,0,19,4,0,0,0,0,253,18980,0,0.040447000000000004,195.115.218.108,21783,172.16.114.50,80,6,1000
2,1,0,0,643,418,0,0,0,0,278,32255,0,995.612558,194.27.251.21,22132,172.16.114.50,23,6,1000
0,3,0,0,2200,1437,0,0,0,0,730,39534,0,2003.1592449999998,194.27.251.21,22132,172.16.114.50,23,6,1000
0,0,0,0,1660,1093,0,0,0,0,562,4924,0,1219.9674289999996,194.27.251.21,22132,172.16.114.50,23,6,1000
0,0,0,0,197,126,0,0,0,0,65,1379,0,189.87151400000042,194.27.251.21,22132,172.16.114.50,23,6,1000
0,0,0,0,436,285,0,0,0,0,150,1786,0,509.9990389999994,194.27.251.21,22132,172.16.114.50,23,6,1000
0,0,0,0,196,129,0,0,0,0,67,296,0,134.34359399999994,194.27.251.21,22132,172.16.114.50,23,6,1000
2,0,0,0,7,2,0,1,0,0,288,2564,0,0.048749,172.16.112.149,22578,206.15.114.128,80,6,1000
2,0,0,0,8,2,0,1,0,0,274,2702,0,0.054772,172.16.112.194,22794,152.163.210.24,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003411,172.16.113.105,23566,205.216.163.90,80,6,1000
2,0,0,0,438,284,0,0,0,0,221,2002,0,672.688817,172.16.112.149,24644,135.13.216.191,23,6,1000
0,0,0,0,625,414,0,0,0,0,212,1858,0,730.8280159999998,172.16.112.149,24644,135.13.216.191,23,6,1000
2,0,0,0,8,2,0,0,0,0,313,3765,0,0.055837,172.16.113.105,26707,192.239.92.47,80,6,1000
2,0,0,0,138,72,0,0,0,0,959,1039,0,10.378749000000001,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,1437,719,0,0,0,0,7180,8416,0,374.256805,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,678,339,0,0,0,0,3380,3728,0,38.881896999999974,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,1238,619,0,0,0,0,6200,7020,0,167.74237999999997,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,631,317,0,0,0,0,3180,3600,0,81.99802800000009,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,167,93,0,0,0,0,920,1820,0,37.53230099999996,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,788,419,0,0,0,0,4000,13676,0,115.39698599999996,195.115.218.108,23624,172.16.114.50,22,6,1000
0,0,0,0,176,88,0,0,0,0,880,984,0,31.74367300000005,195.115.218.108,23624,172.16.114.50,22,6,1000
2,0,0,0,4,1,0,0,0,0,332,0,0,0.018795,172.16.112.194,28036,204.71.200.129,80,6,1000
2,0,0,0,7,1,0,0,0,0,263,2920,0,0.044538,172.16.113.105,29211,192.239.92.47,80,6,1000
2,0,0,0,25,17,0,1,0,0,2201,262,0,0.5973189999999999,194.7.248.153,24033,172.16.112.100,25,6,1000
2,0,0,0,8,2,0,2,0,0,306,1075,0,0.0074340000000000005,197.218.177.69,24627,172.16.114.50,80,6,1000
2,0,0,0,1694,1115,0,0,0,0,602,8237,0,504.45493,172.16.113.204,30263,172.16.112.50,23,6,1000
2,0,0,0,468,306,0,0,0,0,4691,5964,0,6.3182599999999995,172.16.113.204,30987,172.16.112.50,23,6,1000
0,0,0,0,802,537,0,0,0,0,15471,15408,0,5.432879999999999,172.16.113.204,30987,172.16.112.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,0,82,0,0.036733999999999996,172.16.113.204,31244,135.13.216.191,25,6,1000
2,0,0,0,4,1,0,0,0,0,322,1460,0,0.012223999999999999,197.218.177.69,25712,172.16.112.100,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.003386,172.16.112.194,31778,209.122.128.128,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.112.194,32549,208.160.10.122,80,6,1000
2,0,0,0,51,33,0,0,0,0,210,746,0,11.530492,135.8.60.182,25720,172.16.114.148,21,6,1000
2,0,0,0,4,1,0,0,0,0,234,0,0,0.027688,172.16.112.194,1365,208.2.204.3,80,6,1000
2,0,0,0,16,10,0,0,0,0,76,739,0,1.359469,194.7.248.153,26119,172.16.112.194,23,6,1000
2,0,0,0,10,1,0,0,0,0,281,7300,0,0.076124,172.16.112.194,1975,192.239.92.111,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.003882,172.16.112.194,2169,192.239.92.111,80,6,1000
2,0,0,0,24,15,0,0,0,0,80,741,0,1.7696319999999999,194.27.251.21,26698,172.16.112.194,23,6,1000
2,0,0,0,12,7,0,0,0,0,28,157,0,5.866874,172.16.114.50,9581,172.16.112.50,21,6,1000
2,0,0,0,10,2,0,1,0,0,290,3177,0,0.059445000000000005,172.16.112.194,4821,207.25.71.5,80,6,1000
2,0,0,0,5,1,0,0,0,0,334,1460,0,0.055145000000000007,172.16.112.194,5265,207.25.71.5,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.132,7204,209.67.139.37,80,6,1000
2,0,0,0,3,1,0,0,0,0,208,0,0,0.005515,172.16.117.132,8223,209.67.139.37,80,6,1000
2,0,0,0,4,1,0,0,0,0,251,1460,0,0.006226,197.218.177.69,27761,172.16.114.50,80,6,1000
2,0,0,0,29,3,0,0,0,0,166,28226,0,0.129205,172.16.117.132,8282,165.1.76.100,80,6,1000
8,0,0,0,61,9,0,6,0,0,911,37955,0,0.11348299999999999,172.16.117.132,9363,207.121.184.81,80,6,1000
6,0,0,0,75,6,0,4,0,0,664,64092,0,0.0036799999999999997,172.16.117.132,10260,207.121.184.81,80,6,1000
2,0,0,0,57,1,0,0,0,0,169,62780,0,0.199681,172.16.117.132,10323,207.121.184.81,80,6,1000
4,0,0,0,14,2,0,2,0,0,248,5830,0,0.003037,172.16.117.132,11974,207.121.184.81,80,6,1000
20,0,0,0,110,24,0,18,0,0,2461,34577,0,0.019227,172.16.117.132,12348,207.121.184.81,80,6,1000
10,0,0,0,112,13,0,9,0,0,1153,84327,0,0.04508,172.16.117.132,12358,207.121.184.81,80,6,1000
18,0,0,0,97,19,0,16,0,0,1953,30503,0,0.0032,172.16.117.132,12385,207.121.184.81,80,6,1000
4,0,0,0,10,2,0,2,0,0,246,632,0,0.0030280000000000003,172.16.117.132,12411,207.121.184.81,80,6,1000
14,0,0,0,73,16,0,12,0,0,1483,22646,0,0.0031899999999999997,172.16.117.132,12416,207.121.184.81,80,6,1000
14,0,0,0,72,16,0,12,0,0,1470,22009,0,0.003164,172.16.117.132,12625,207.121.184.81,80,6,1000
8,0,0,0,48,8,0,6,0,0,979,22203,0,0.055558,172.16.117.132,12826,207.121.184.81,80,6,1000
6,0,0,0,37,7,0,4,0,0,738,16715,0,0.059986000000000005,172.16.117.132,12844,207.121.184.81,80,6,1000
2,0,0,0,12,3,0,2,0,0,249,4860,0,0.064941,172.16.117.132,13013,207.121.184.81,80,6,1000
16,0,0,0,97,17,0,14,0,0,1893,41310,0,0.07839199999999999,172.16.117.132,13014,207.121.184.81,80,6,1000
20,0,0,0,165,23,0,18,0,0,2367,99765,0,0.23657399999999998,172.16.117.132,13141,207.121.184.81,80,6,1000
4,0,0,0,64,3,0,2,0,0,415,63712,0,0.003635,172.16.117.132,13339,207.121.184.81,80,6,1000
2,0,0,0,20,3,0,1,0,0,244,15048,0,0.212445,172.16.117.132,13914,207.121.184.81,80,6,1000
16,0,0,0,180,18,0,14,0,0,1813,140640,0,0.138174,172.16.117.132,14345,207.121.184.81,80,6,1000
4,0,0,0,29,4,0,2,0,0,492,17968,0,0.051019,172.16.117.132,14347,207.121.184.81,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003058,172.16.117.132,14400,207.121.184.81,80,6,1000
6,0,0,0,37,6,0,4,0,0,734,15165,0,0.052849,172.16.117.132,14408,207.121.184.81,80,6,1000
4,0,0,0,21,4,0,2,0,0,483,8707,0,0.071769,172.16.117.132,14418,207.121.184.81,80,6,1000
10,0,0,0,63,10,0,8,0,0,1150,29950,0,0.094623,172.16.117.132,14426,207.121.184.81,80,6,1000
4,0,0,0,29,3,0,2,0,0,416,19360,0,0.104678,172.16.117.132,14594,207.121.184.81,80,6,1000
14,0,0,0,83,15,0,12,0,0,1721,31352,0,0.044631,172.16.117.132,14859,207.121.184.81,80,6,1000
16,0,0,0,158,19,0,14,0,0,1816,113006,0,0.12568,172.16.117.132,14864,207.121.184.81,80,6,1000
14,0,0,0,82,15,0,12,0,0,1723,32098,0,0.045023,172.16.117.132,14936,207.121.184.81,80,6,1000
10,0,0,0,64,11,0,8,0,0,1149,30809,0,0.108708,172.16.117.132,15110,207.121.184.81,80,6,1000
13,0,0,0,84,17,0,12,0,0,1477,35618,0,0.0,172.16.117.132,15300,207.121.184.81,80,6,1000
6,0,0,0,28,5,0,4,0,0,489,9178,0,0.003166,172.16.117.132,15424,207.121.184.81,80,6,1000
2,0,0,0,17,1,0,0,0,0,169,14600,0,0.128162,172.16.117.132,15874,207.121.184.81,80,6,1000
16,0,0,0,185,18,0,14,0,0,1813,146097,0,0.14841,172.16.117.132,16452,207.121.184.81,80,6,1000
12,0,0,0,70,12,0,10,0,0,1391,26614,0,0.11874900000000001,172.16.117.132,16499,207.121.184.81,80,6,1000
16,0,0,0,91,16,0,14,0,0,1711,36935,0,0.003017,172.16.117.132,16924,207.121.184.81,80,6,1000
14,0,0,0,150,18,0,13,0,0,1628,108471,0,0.07297200000000001,172.16.117.132,17205,207.121.184.81,80,6,1000
10,0,0,0,95,10,0,8,0,0,1159,69621,0,0.047658,172.16.117.132,17467,207.121.184.81,80,6,1000
15,0,0,0,128,16,0,14,0,0,1638,84537,0,0.0,172.16.117.132,17526,207.121.184.81,80,6,1000
4,0,0,0,22,4,0,2,0,0,488,11020,0,0.069749,172.16.117.132,17528,207.121.184.81,80,6,1000
2,0,0,0,8,2,0,2,0,0,233,494,0,0.050747,172.16.117.103,18007,207.46.130.14,80,6,1000
4,0,0,0,15,3,0,2,0,0,487,4145,0,0.23980900000000002,172.16.117.132,18456,207.121.184.81,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.132,18520,207.121.186.144,80,6,1000
6,0,0,0,48,5,0,4,0,0,658,32625,0,0.14935199999999998,172.16.117.132,18958,207.121.184.81,80,6,1000
6,0,0,0,59,6,0,4,0,0,660,47002,0,0.136134,172.16.117.132,20040,207.121.184.81,80,6,1000
2,0,0,0,22,3,0,2,0,0,244,15048,0,0.092287,172.16.117.132,20421,207.121.184.81,80,6,1000
14,0,0,0,93,17,0,12,0,0,1654,44825,0,0.09930399999999999,172.16.117.132,20545,207.121.184.81,80,6,1000
12,0,0,0,98,16,0,10,0,0,1468,56371,0,0.037929000000000004,172.16.117.132,20555,207.121.184.81,80,6,1000
8,0,0,0,57,11,0,7,0,0,973,26774,0,0.048561,172.16.117.132,20563,207.121.184.81,80,6,1000
4,0,0,0,14,4,0,2,0,0,487,1147,0,0.040698000000000005,172.16.117.132,20574,207.121.184.81,80,6,1000
14,0,0,0,67,15,0,12,0,0,1720,13691,0,0.10480899999999999,172.16.117.132,20576,207.121.184.81,80,6,1000
4,0,0,0,32,3,0,2,0,0,412,22427,0,0.097616,172.16.117.132,20577,207.121.184.81,80,6,1000
16,0,0,0,178,17,0,14,0,0,1821,137533,0,0.0036119999999999998,172.16.117.132,20602,207.121.184.81,80,6,1000
10,0,0,0,52,11,0,8,0,0,1226,15889,0,0.051179,172.16.117.132,20619,207.121.184.81,80,6,1000
12,0,0,0,84,15,0,10,0,0,1474,42076,0,0.016793000000000002,172.16.117.132,21015,207.121.184.81,80,6,1000
10,0,0,0,149,13,0,8,0,0,1080,131378,0,0.003626,172.16.117.132,21023,207.121.184.81,80,6,1000
6,0,0,0,37,7,0,5,0,0,743,16215,0,0.057047,172.16.117.132,21036,207.121.184.81,80,6,1000
2,0,0,0,16,1,0,0,0,0,169,13140,0,0.087158,172.16.117.132,21460,207.121.184.81,80,6,1000
12,0,0,0,70,15,0,11,0,0,1475,25723,0,0.054664,172.16.117.132,21591,207.121.184.81,80,6,1000
8,0,0,0,93,10,0,8,0,0,912,71181,0,0.053761,172.16.117.132,21595,207.121.184.81,80,6,1000
4,0,0,0,13,3,0,2,0,0,487,2260,0,0.0036369999999999996,172.16.117.132,21714,207.121.184.81,80,6,1000
2,0,0,0,4,1,0,0,0,0,243,0,0,0.219458,172.16.117.132,22541,207.121.184.81,80,6,1000
4,0,0,0,22,4,0,4,0,0,495,6210,0,0.053586,172.16.117.132,22603,207.121.184.81,80,6,1000
16,0,0,0,137,18,0,14,0,0,1881,86861,0,0.201154,172.16.117.132,22605,207.121.184.81,80,6,1000
12,0,0,0,79,15,0,10,0,0,1470,36275,0,0.132922,172.16.117.132,22607,207.121.184.81,80,6,1000
8,0,0,0,46,9,0,6,0,0,981,18493,0,0.043891,172.16.117.132,22619,207.121.184.81,80,6,1000
14,0,0,0,67,13,0,12,0,0,1710,14976,0,0.077065,172.16.117.132,22850,207.121.184.81,80,6,1000
5,0,0,0,71,4,0,4,0,0,415,65972,0,0.0,172.16.117.132,23115,207.121.184.81,80,6,1000
4,0,0,0,16,4,0,3,0,0,493,1012,0,0.045219999999999996,172.16.117.132,23127,207.121.184.81,80,6,1000
12,0,0,0,92,12,0,10,0,0,1391,52894,0,0.163733,172.16.117.132,23174,207.121.184.81,80,6,1000
6,0,0,0,36,6,0,5,0,0,744,17490,0,0.065118,172.16.117.132,23617,207.121.184.81,80,6,1000
2,0,0,0,19,1,0,1,0,0,244,13140,0,0.192373,172.16.117.132,23617,207.121.184.81,80,6,1000
12,0,0,0,112,13,0,10,0,0,1407,79032,0,0.019811000000000002,172.16.117.132,23630,207.121.184.81,80,6,1000
2,0,0,0,11,2,0,1,0,0,248,5830,0,0.062908,172.16.117.132,23813,207.121.184.81,80,6,1000
20,0,0,0,171,23,0,18,0,0,2375,105003,0,0.222833,172.16.117.132,24640,207.121.184.81,80,6,1000
8,0,0,0,35,6,0,6,0,0,596,9438,0,0.0049,172.16.117.132,24652,207.121.186.144,80,6,1000
4,0,0,0,14,3,0,2,0,0,247,4555,0,0.003168,172.16.117.132,24657,207.121.184.81,80,6,1000
14,0,0,0,107,17,0,12,0,0,1719,57003,0,0.052519,172.16.117.132,24671,207.121.184.81,80,6,1000
4,0,0,0,22,5,0,4,0,0,494,7770,0,-0.048864000000000005,172.16.117.132,24671,207.121.184.81,80,6,1000
6,0,0,0,27,6,0,4,0,0,739,6700,0,0.046379000000000004,172.16.117.132,24688,207.121.184.81,80,6,1000
20,0,0,0,113,24,0,18,0,0,2450,36320,0,0.0036030000000000003,172.16.117.132,24721,207.121.184.81,80,6,1000
6,0,0,0,31,8,0,6,0,0,743,7469,0,0.06465499999999999,172.16.117.132,24729,207.121.184.81,80,6,1000
16,0,0,0,107,20,0,15,0,0,1960,45550,0,0.046968,172.16.117.132,25052,207.121.184.81,80,6,1000
8,0,0,0,40,9,0,6,0,0,979,11155,0,0.022377,172.16.117.132,25116,207.121.184.81,80,6,1000
2,0,0,0,3,1,0,0,0,0,243,0,0,0.003657,172.16.117.132,25124,207.121.184.81,80,6,1000
10,0,0,0,111,12,0,8,0,0,1154,86512,0,0.056977999999999994,172.16.117.132,25128,207.121.184.81,80,6,1000
12,0,0,0,131,13,0,10,0,0,1149,101353,0,0.003181,172.16.117.132,25143,207.121.184.81,80,6,1000
10,0,0,0,100,10,0,8,0,0,905,74612,0,0.003191,172.16.117.132,25713,207.121.184.81,80,6,1000
8,0,0,0,56,10,0,8,0,0,979,26040,0,0.05786,172.16.117.132,25715,207.121.184.81,80,6,1000
2,0,0,0,59,2,0,1,0,0,169,63712,0,0.182597,172.16.117.132,25907,207.121.184.81,80,6,1000
2,0,0,0,11,1,0,0,0,0,169,7300,0,0.079136,172.16.117.132,26642,207.121.184.81,80,6,1000
6,0,0,0,32,8,0,5,0,0,737,9930,0,0.065307,172.16.117.132,26689,207.121.184.81,80,6,1000
4,0,0,0,14,3,0,2,0,0,496,1840,0,0.044427999999999995,172.16.117.132,26762,207.121.184.81,80,6,1000
2,0,0,0,11,2,0,2,0,0,243,3447,0,0.064367,172.16.117.132,27405,207.121.184.81,80,6,1000
6,0,0,0,50,6,0,4,0,0,662,32927,0,0.112891,172.16.117.132,28758,207.121.184.81,80,6,1000
8,0,0,0,91,12,0,10,0,0,980,58808,0,-0.06148600000000001,172.16.117.132,28758,207.121.184.81,80,6,1000
18,0,0,0,137,25,0,17,0,0,2204,68053,0,0.14310599999999998,172.16.117.132,28771,207.121.184.81,80,6,1000
16,0,0,0,141,18,0,14,0,0,1817,89820,0,0.09911299999999999,172.16.117.132,28780,207.121.184.81,80,6,1000
12,0,0,0,76,15,0,12,0,0,1473,28348,0,0.052432000000000006,172.16.117.132,28781,207.121.184.81,80,6,1000
8,0,0,0,73,8,0,6,0,0,900,51643,0,0.120994,172.16.117.132,28795,207.121.184.81,80,6,1000
4,0,0,0,18,4,0,2,0,0,491,4907,0,0.045515,172.16.117.132,28801,207.121.184.81,80,6,1000
2,0,0,0,8,2,0,2,0,0,307,1380,0,0.008444,197.218.177.69,29315,172.16.114.50,80,6,1000
14,0,0,0,86,19,0,14,0,0,1730,29177,0,0.426572,172.16.117.132,28882,207.121.184.81,80,6,1000
6,0,0,0,49,5,0,4,0,0,658,34085,0,0.144993,172.16.117.132,28945,207.121.184.81,80,6,1000
10,0,0,0,49,11,0,8,0,0,1233,13894,0,0.254075,172.16.117.132,29211,207.121.184.81,80,6,1000
18,0,0,0,206,23,0,16,0,0,2062,157523,0,0.163132,172.16.117.132,29525,207.121.184.81,80,6,1000
2,0,0,0,5,1,0,0,0,0,247,1460,0,0.049983,172.16.117.132,30454,207.121.184.81,80,6,1000
2,0,0,0,17,5,0,2,0,0,249,7955,0,0.009352,172.16.117.132,30454,207.121.184.81,80,6,1000
6,0,0,0,34,8,0,6,0,0,739,10235,0,0.064402,172.16.117.132,30889,207.121.184.81,80,6,1000
2,0,0,0,35,1,0,0,0,0,169,36500,0,0.12557100000000002,172.16.117.132,30958,207.121.184.81,80,6,1000
6,0,0,0,76,6,0,6,0,0,651,60362,0,-0.006595999999999991,172.16.117.132,30958,207.121.184.81,80,6,1000
4,0,0,0,18,5,0,2,0,0,496,5240,0,0.042230000000000004,172.16.117.132,31849,207.121.184.81,80,6,1000
2,0,0,0,57,2,0,0,0,0,169,63712,0,0.196959,172.16.117.132,32026,207.121.184.81,80,6,1000
2,0,0,0,5,1,0,0,0,0,246,1460,0,0.047921,172.16.117.132,1106,207.121.184.81,80,6,1000
6,0,0,0,24,6,0,4,0,0,495,6532,0,0.003019,172.16.117.132,1169,207.121.184.81,80,6,1000
12,0,0,0,65,15,0,12,0,0,1474,16852,0,0.065553,172.16.117.132,1301,207.121.184.81,80,6,1000
16,0,0,0,90,18,0,14,0,0,1969,30382,0,0.003638,172.16.117.132,1555,207.121.184.81,80,6,1000
18,0,0,0,89,18,0,16,0,0,2211,21849,0,0.003611,172.16.117.132,1556,207.121.184.81,80,6,1000
4,0,0,0,45,3,0,2,0,0,417,39410,0,0.12150999999999999,172.16.117.132,1622,207.121.184.81,80,6,1000
14,0,0,0,134,17,0,13,0,0,1639,89634,0,0.048033,172.16.117.132,1624,207.121.184.81,80,6,1000
2,0,0,0,5,2,0,0,0,0,248,1024,0,0.041222,172.16.117.132,2058,207.121.184.81,80,6,1000
12,0,0,0,132,15,0,12,0,0,1399,94569,0,0.205724,172.16.117.132,2060,207.121.184.81,80,6,1000
6,0,0,0,32,7,0,6,0,0,738,8177,0,0.066229,172.16.117.132,2063,207.121.184.81,80,6,1000
12,0,0,0,131,13,0,10,0,0,1316,99450,0,0.12534,172.16.117.132,2122,207.121.184.81,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.132,2528,207.121.186.144,80,6,1000
6,0,0,0,28,7,0,4,0,0,737,8322,0,0.045738,172.16.117.132,2610,207.121.184.81,80,6,1000
16,0,0,0,195,18,0,14,0,0,1799,152524,0,0.083316,172.16.117.132,2613,207.121.184.81,80,6,1000
10,0,0,0,78,14,0,8,0,0,1223,41850,0,0.21318099999999998,172.16.117.132,2677,207.121.184.81,80,6,1000
4,0,0,0,71,3,0,2,0,0,411,69552,0,0.058035,172.16.117.132,2680,207.121.184.81,80,6,1000
2,0,0,0,3,1,0,0,0,0,244,0,0,0.0037600000000000003,172.16.117.132,2725,207.121.184.81,80,6,1000
16,0,0,0,195,19,0,14,0,0,1801,148914,0,0.045655,172.16.117.132,3118,207.121.184.81,80,6,1000
14,0,0,0,148,19,0,14,0,0,1638,98516,0,0.242675,172.16.117.132,3168,207.121.184.81,80,6,1000
8,0,0,0,44,8,0,6,0,0,735,19710,0,0.0031780000000000003,172.16.117.132,3174,207.121.184.81,80,6,1000
2,0,0,0,5,1,0,0,0,0,249,1460,0,0.043193,172.16.117.132,3692,207.121.184.81,80,6,1000
4,0,0,0,19,5,0,3,0,0,493,5187,0,0.063284,172.16.117.132,4125,207.121.184.81,80,6,1000
6,0,0,0,128,5,0,4,0,0,586,129402,0,0.266425,172.16.117.132,4131,207.121.184.81,80,6,1000
2,0,0,0,8,1,0,0,0,0,205,4380,0,0.05837899999999999,172.16.117.103,4169,206.132.25.51,80,6,1000
4,0,0,0,14,4,0,2,0,0,492,1977,0,0.023591,172.16.117.132,4212,207.121.184.81,80,6,1000
8,0,0,0,51,8,0,6,0,0,904,24132,0,0.094408,172.16.117.132,4224,207.121.184.81,80,6,1000
20,0,0,0,119,23,0,18,0,0,2206,44523,0,0.0030210000000000002,172.16.117.132,4231,207.121.184.81,80,6,1000
16,0,0,0,119,16,0,14,0,0,1890,64737,0,0.14257,172.16.117.132,4232,207.121.184.81,80,6,1000
6,0,0,0,40,8,0,4,0,0,735,20472,0,0.055724,172.16.117.132,4241,207.121.184.81,80,6,1000
6,0,0,0,31,7,0,5,0,0,741,9380,0,0.050357,172.16.117.132,4822,207.121.184.81,80,6,1000
2,0,0,0,8,1,0,0,0,0,195,4380,0,0.067061,172.16.117.103,5466,209.116.84.57,80,6,1000
8,0,0,0,97,11,0,8,0,0,911,74799,0,0.41392700000000004,172.16.117.132,5665,207.121.184.81,80,6,1000
6,0,0,0,22,5,0,4,0,0,491,4662,0,0.0032020000000000004,172.16.117.132,5692,207.121.184.81,80,6,1000
4,0,0,0,49,4,0,2,0,0,411,42378,0,0.123146,172.16.117.132,6186,207.121.184.81,80,6,1000
2,0,0,0,3,1,0,0,0,0,193,0,0,0.0044210000000000005,172.16.117.103,6240,209.116.84.57,80,6,1000
2,0,0,0,17,2,0,2,0,0,168,10817,0,0.069752,172.16.117.103,6730,209.116.84.57,80,6,1000
8,0,0,0,40,7,0,6,0,0,980,12772,0,0.058672,172.16.117.132,7560,207.121.184.81,80,6,1000
14,0,0,0,176,18,0,12,0,0,1565,139982,0,0.13482,172.16.117.132,8248,207.121.184.81,80,6,1000
22,0,0,0,111,23,0,21,0,0,2688,27444,0,0.046810000000000004,172.16.117.132,8257,207.121.184.81,80,6,1000
8,0,0,0,127,7,0,6,0,0,825,117587,0,0.14399,172.16.117.132,8259,207.121.184.81,80,6,1000
16,0,0,0,100,22,0,16,0,0,1955,34268,0,0.052283,172.16.117.132,8269,207.121.184.81,80,6,1000
16,0,0,0,91,18,0,15,0,0,1952,30867,0,0.069009,172.16.117.132,8294,207.121.184.81,80,6,1000
11,0,0,0,49,11,0,10,0,0,1226,6699,0,0.0,172.16.117.132,8304,207.121.184.81,80,6,1000
2,0,0,0,6,1,0,0,0,0,216,2920,0,0.043926,172.16.117.103,8319,209.116.84.57,80,6,1000
6,0,0,0,86,5,0,4,0,0,656,71539,0,0.074519,172.16.117.132,8763,207.121.184.81,80,6,1000
14,0,0,0,77,16,0,12,0,0,1715,26615,0,0.0036479999999999998,172.16.117.132,8764,207.121.184.81,80,6,1000
2,0,0,0,40,1,0,0,0,0,169,43800,0,0.137233,172.16.117.132,9240,207.121.184.81,80,6,1000
2,0,0,0,3,1,0,0,0,0,246,0,0,0.003654,172.16.117.132,9942,207.121.184.81,80,6,1000
6,0,0,0,41,8,0,5,0,0,739,20540,0,0.273003,172.16.117.132,10259,207.121.184.81,80,6,1000
6,0,0,0,81,6,0,4,0,0,654,69185,0,0.198285,172.16.117.132,10802,207.121.184.81,80,6,1000
14,0,0,0,85,17,0,12,0,0,1730,34052,0,0.225794,172.16.117.132,10807,207.121.184.81,80,6,1000
6,0,0,0,91,5,0,4,0,0,584,84784,0,0.104441,172.16.117.132,10859,207.121.184.81,80,6,1000
6,0,0,0,24,6,0,4,0,0,497,6837,0,0.003046,172.16.117.132,11307,207.121.184.81,80,6,1000
8,0,0,0,85,8,0,6,0,0,898,65593,0,0.150014,172.16.117.132,11365,207.121.184.81,80,6,1000
2,0,0,0,46,1,0,0,0,0,169,51100,0,0.143724,172.16.117.132,11371,207.121.184.81,80,6,1000
6,0,0,0,49,6,0,4,0,0,661,31667,0,0.104066,172.16.117.132,11562,207.121.184.81,80,6,1000
7,0,0,0,28,6,0,6,0,0,735,5577,0,0.0,172.16.117.132,12324,207.121.184.81,80,6,1000
4,0,0,0,37,4,0,2,0,0,416,29375,0,0.11603,172.16.117.132,12336,207.121.184.81,80,6,1000
14,0,0,0,161,15,0,12,0,0,1566,126774,0,0.133491,172.16.117.132,12337,207.121.184.81,80,6,1000
4,0,0,0,17,4,0,2,0,0,490,4897,0,0.05559,172.16.117.132,12340,207.121.184.81,80,6,1000
2,0,0,0,6,2,0,1,0,0,148,1014,0,0.047363,172.16.117.132,12354,207.121.186.144,80,6,1000
10,0,0,0,94,10,0,8,0,0,1147,69172,0,0.003654,172.16.117.132,12924,207.121.184.81,80,6,1000
10,0,0,0,63,11,0,8,0,0,1221,27778,0,0.050429,172.16.117.132,13856,207.121.184.81,80,6,1000
8,0,0,0,33,7,0,6,0,0,734,8109,0,0.003237,172.16.117.132,13884,207.121.184.81,80,6,1000
9,0,0,0,92,9,0,8,0,0,907,69516,0,0.0,172.16.117.132,13948,207.121.184.81,80,6,1000
2,0,0,0,5,2,0,0,0,0,232,185,0,0.05739299999999999,172.16.112.207,14933,207.25.71.200,80,6,1000
3,0,0,0,10,2,0,2,0,0,246,2260,0,0.0,172.16.117.132,15465,207.121.184.81,80,6,1000
2,0,0,0,4,1,0,0,0,0,241,0,0,0.024506,172.16.117.132,15898,207.121.184.81,80,6,1000
